state,postcode,individuals,taxable_individuals,total_taxable_income,avg_taxable_income,median_taxable_income,rank_australia,rank_state
VIC,3690,21101,20921,1273237195,60340,53998,1632,406
VIC,3691,8455,8358,569537249,67361,59182,1146,269
VIC,3695,336,328,18375173,54688,45083,2078,535
VIC,3697,346,337,16550118,47833,38519,2455,660
VIC,3698,611,608,39868074,65251,49889,1285,308
VIC,3699,685,673,37254615,54386,44712,2099,545
VIC,3700,888,882,47948430,53996,46453,2138,558
VIC,3701,649,634,36396090,56080,44907,1962,497
VIC,3705,165,165,9220565,55882,38689,1982,504
VIC,3707,990,972,54250348,54798,44408,2070,530
VIC,3709,179,172,8790800,49111,37411,2400,644
VIC,3711,348,338,21448374,61633,40955,1535,376
VIC,3712,190,185,10788390,56781,47428,1898,477
VIC,3713,503,501,27230532,54136,42871,2126,553
VIC,3714,2177,2155,124112871,57011,46745,1882,473
VIC,3715,205,198,9958985,48580,36583,2418,649
VIC,3717,1931,1894,107074249,55450,44694,2017,513
VIC,3718,55,51,2967213,53949,45023,2140,559
VIC,3719,284,277,18600745,65496,39720,1269,303
VIC,3720,449,443,24612444,54816,42715,2067,528
VIC,3722,3641,3603,236745454,65022,46805,1297,312
VIC,3723,1820,1800,101830366,55951,41951,1977,502
VIC,3724,83,82,4549552,54814,42069,2068,529
VIC,3725,402,394,23896966,59445,51552,1710,431
VIC,3726,238,234,11084528,46574,40132,2493,671
VIC,3727,196,190,9062953,46240,45040,2502,672
VIC,3728,392,384,19992679,51002,44933,2321,623
VIC,3730,5628,5569,338684645,60179,48246,1644,413
VIC,3732,404,395,20747457,51355,41669,2308,619
VIC,3733,136,133,7037553,51747,36514,2274,609
VIC,3735,455,452,27650094,60769,49916,1594,394
VIC,3737,2769,2742,154597225,55831,47305,1989,506
VIC,3738,116,115,6365958,54879,47072,2063,525
VIC,3739,155,155,10063085,64923,48111,1304,313
VIC,3740,739,738,43287264,58575,49338,1772,445
VIC,3741,2225,2202,141663932,63669,46567,1390,336
VIC,3744,277,277,16886080,60961,44085,1580,390
VIC,3746,210,209,11923349,56778,47760,1900,479
VIC,3747,3092,3063,190710079,61679,49611,1532,375
VIC,3749,1338,1326,83460497,62377,47778,1486,362
VIC,3750,16657,16401,1015379079,60958,53984,1581,391
VIC,3751,122,122,10235079,83894,57877,414,100
VIC,3752,15696,15578,1048717187,66814,58403,1175,281
VIC,3753,3649,3596,246035531,67425,60567,1140,266
VIC,3754,30723,30416,2113162464,68781,59958,1036,241
VIC,3755,136,135,9184647,67534,45295,1125,260
VIC,3756,10589,10466,683015592,64502,56405,1332,324
VIC,3757,5489,5423,379576309,69152,55086,1015,235
VIC,3758,1352,1338,88292165,65305,55211,1283,307
VIC,3759,666,662,56530965,84881,60367,387,94
VIC,3760,268,265,19627215,73236,54071,789,174
VIC,3761,771,761,54805781,71084,53409,902,200
VIC,3762,80,80,12907483,161344,63573,21,6
VIC,3763,1066,1062,71408061,66987,54824,1166,274
VIC,3764,6076,6013,406179266,66850,56688,1173,279
VIC,3765,4178,4156,300570732,71941,58777,854,186
VIC,3766,756,750,56360322,74551,64372,715,156
VIC,3767,734,729,55092011,75057,58915,693,151
VIC,3770,2053,2021,163117231,79453,55074,527,117
VIC,3775,2565,2535,191102721,74504,56345,719,158
VIC,3777,6406,6357,415164813,64809,51071,1312,316
VIC,3778,137,137,7068745,51597,46792,2281,612
VIC,3779,294,285,14333455,48753,33567,2411,646
VIC,3781,2684,2663,184294901,68664,56879,1049,244
VIC,3782,4959,4914,363520269,73305,56758,783,172
VIC,3783,1497,1481,108707752,72617,56866,816,178
VIC,3786,987,981,83309503,84407,58232,401,97
VIC,3787,674,669,51472387,76369,54154,637,144
VIC,3788,1121,1105,83486788,74475,55108,723,159
VIC,3789,168,168,15463035,92042,51449,280,73
VIC,3791,923,914,66439903,71983,56043,851,185
VIC,3792,644,640,47792141,74211,56305,735,163
VIC,3793,2182,2159,140860889,64556,51104,1327,322
VIC,3795,890,884,63811196,71698,51814,866,191
VIC,3796,6007,5962,404972513,67417,56718,1141,267
VIC,3797,2088,2063,123190214,58999,49021,1745,442
VIC,3799,3127,3097,175008052,55967,47656,1974,500
VIC,3802,14262,14109,848292329,59479,51710,1705,429
VIC,3803,6217,6135,334904681,53869,48386,2146,561
VIC,3804,5457,5409,442443813,81078,56961,486,110
VIC,3805,35238,34835,2158737692,61262,53112,1554,382
VIC,3806,33038,32709,2598855742,78663,58744,554,123
VIC,3807,4983,4943,393616783,78992,60904,535,119
VIC,3808,2088,2076,182496189,87402,62464,348,86
VIC,3809,14285,14159,981621127,68717,61219,1044,243
VIC,3810,33465,33114,2030503010,60675,54283,1606,399
VIC,3812,1572,1553,104073247,66204,52602,1213,289
VIC,3813,617,605,38264569,62017,52254,1516,371
VIC,3814,1559,1548,101721137,65248,54584,1286,309
VIC,3815,2171,2154,146511218,67486,52843,1129,261
VIC,3816,1912,1880,120118236,62823,54630,1451,354
VIC,3818,10609,10488,645319509,60828,51957,1591,393
VIC,3820,12636,12518,835061617,66086,53248,1222,292
VIC,3821,1904,1875,124487761,65382,48660,1277,305
VIC,3822,651,641,40597612,62362,52288,1488,363
VIC,3823,1326,1304,80361629,60605,51596,1614,400
VIC,3824,3159,3127,199575572,63177,51986,1423,347
VIC,3825,11155,11015,665186512,59631,48715,1691,422
VIC,3831,1178,1160,81699536,69354,47975,1003,232
VIC,3832,158,156,8637383,54667,41177,2081,537
VIC,3833,183,182,10014483,54724,43860,2075,533
VIC,3835,331,321,18777832,56731,43577,1906,483
VIC,3840,8515,8426,495625631,58206,47025,1795,452
VIC,3842,2560,2524,144058317,56273,48057,1943,491
VIC,3844,18561,18430,1316456266,70926,56401,908,201
VIC,3847,1292,1265,74915355,57984,48776,1808,454
VIC,3850,8831,8763,589860532,66794,52517,1177,282
VIC,3851,2963,2906,176499721,59568,44629,1696,424
VIC,3852,96,96,6791579,70746,70963,916,204
VIC,3853,68,67,11445385,168314,59244,16,3
VIC,3854,964,955,67496657,70017,56790,964,216
VIC,3856,655,652,40960936,62536,52720,1471,359
VIC,3857,207,201,12563393,60693,49487,1602,398
VIC,3858,1861,1837,107360529,57690,47942,1828,459
VIC,3859,533,526,28715009,53874,49289,2145,560
VIC,3860,4381,4335,261682580,59731,48370,1681,420
VIC,3862,2267,2227,131515290,58013,49836,1807,453
VIC,3864,124,123,5604977,45201,36825,2530,676
VIC,3865,330,325,16987854,51478,42669,2296,617
VIC,3869,1193,1181,78846525,66091,54527,1221,291
VIC,3870,735,722,39800996,54151,43682,2123,552
VIC,3871,1677,1657,99172601,59137,46082,1734,438
VIC,3873,226,218,9369842,41459,43336,2582,690
VIC,3874,386,378,40668864,105360,39620,157,41
VIC,3875,11702,11599,647908240,55367,47025,2025,516
VIC,3878,793,781,44276630,55834,46673,1987,505
VIC,3880,2331,2312,125344525,53773,42367,2153,564
VIC,3882,865,856,47121816,54476,44907,2095,542
VIC,3885,1131,1114,57838439,51139,44837,2316,621
VIC,3886,223,221,11027546,49451,37879,2388,640
VIC,3887,179,173,7462265,41689,39386,2580,688
VIC,3888,1883,1865,97542857,51802,42767,2270,607
VIC,3889,80,75,2554943,31937,25524,2611,697
VIC,3890,163,159,7924581,48617,42934,2416,648
VIC,3891,67,65,2685382,40080,37626,2586,693
VIC,3892,643,635,32041658,49832,37073,2374,639
VIC,3895,123,116,5280088,42928,31400,2564,684
VIC,3896,223,220,12345300,55360,43410,2029,519
VIC,3898,418,412,21765886,52072,43428,2254,603
VIC,3900,120,119,5816601,48472,39176,2425,651
VIC,3902,235,231,12364685,52616,44870,2220,588
VIC,3903,469,466,26695924,56921,43722,1890,476
VIC,3904,1084,1072,58885405,54322,40764,2106,546
VIC,3909,4418,4362,227450487,51483,41423,2295,616
VIC,3910,14447,14344,1008691959,69820,59624,976,221
VIC,3911,2229,2211,155050241,69560,55286,990,226
VIC,3912,9685,9620,676706936,69872,56097,970,218
VIC,3913,2371,2361,166486246,70218,53906,953,213
VIC,3915,5572,5518,346337961,62157,51025,1505,366
VIC,3916,661,655,86911002,131484,57903,53,13
VIC,3918,2623,2601,176666965,67353,52237,1148,271
VIC,3919,1927,1916,117485435,60968,53316,1579,389
VIC,3920,383,381,24575053,64165,58403,1362,332
VIC,3921,68,67,3990245,58680,31573,1763,444
VIC,3922,5693,5634,319388130,56102,43432,1959,496
VIC,3923,479,473,31393599,65540,42379,1262,300
VIC,3925,2748,2725,174026828,63329,46462,1408,342
VIC,3926,2220,2198,217389939,97923,52570,207,58
VIC,3927,1119,1106,95807927,85619,50860,376,93
VIC,3928,309,307,45167517,146173,56058,33,9
VIC,3929,780,772,130634089,167480,52768,19,5
VIC,3930,11685,11587,1217876276,104226,62743,164,44
VIC,3931,15135,15014,1090100211,72025,52126,849,184
VIC,3933,751,737,70096064,93337,50810,264,67
VIC,3934,12235,12144,1061204553,86735,56136,360,90
VIC,3936,7830,7757,523552515,66865,48899,1171,278
VIC,3937,1053,1045,115805528,109977,51429,128,33
VIC,3938,2081,2058,134208005,64492,46308,1333,325
VIC,3939,8777,8699,526310271,59965,47213,1659,418
VIC,3940,2399,2373,127438533,53122,44271,2192,581
VIC,3941,7745,7688,511254390,66011,45968,1228,294
VIC,3942,1705,1686,154195187,90437,49661,298,76
VIC,3943,1301,1280,147518125,113388,52745,110,26
VIC,3944,641,633,142464862,222254,72315,7,2
VIC,3945,649,639,38315920,59038,42647,1741,441
VIC,3946,170,166,9275713,54563,41428,2087,539
VIC,3950,2963,2926,166110262,56062,46008,1964,498
VIC,3951,675,664,37580749,55675,43772,2006,511
VIC,3953,4945,4897,292614852,59174,46859,1729,434
VIC,3954,265,264,14246922,53762,40712,2155,565
VIC,3956,1660,1630,95731123,57669,42466,1830,460
VIC,3957,204,198,12309113,60339,51165,1633,407
VIC,3958,172,169,9297158,54053,45943,2133,555
VIC,3959,764,754,40041110,52410,39542,2229,594
VIC,3960,1614,1595,87194628,54024,41604,2136,557
VIC,3962,511,500,22747757,44516,39159,2542,679
VIC,3964,105,105,6058551,57700,44981,1827,458
VIC,3965,123,122,5839326,47474,35262,2466,663
VIC,3966,353,346,20039555,56769,42218,1901,480
VIC,3967,72,70,3800972,52791,42402,2207,585
VIC,3971,2317,2268,110500796,47691,39780,2461,661
VIC,3975,11179,11047,721448085,64536,56037,1330,323
VIC,3976,14566,14351,777311884,53365,50255,2178,577
VIC,3977,71565,70763,4438327571,62018,55170,1515,370
VIC,3978,33550,33149,2120483864,63204,56901,1420,346
VIC,3979,253,244,13778394,54460,42684,2096,543
VIC,3980,2128,2115,139423306,65518,55618,1265,301
VIC,3981,3315,3264,217137067,65501,55250,1268,302
VIC,3984,4599,4551,281391324,61185,52477,1562,384
VIC,3987,973,962,58407462,60028,53099,1653,416
VIC,3988,711,706,37102278,52183,45051,2246,602
VIC,3990,97,97,4932953,50855,43596,2330,628
VIC,3991,269,264,14722794,54732,41870,2074,532
VIC,3992,779,774,40672373,52211,45016,2241,598
VIC,3995,6592,6514,345130658,52356,43717,2230,595
VIC,3996,3856,3823,244794543,63484,45409,1401,339
WA,6000,12373,12196,962372729,77780,54685,591,130
WA,6003,3520,3482,254484958,72297,55214,836,198
WA,6004,9366,9231,847849030,90524,63095,297,54
WA,6005,5028,4955,459936637,91475,65337,285,52
WA,6006,6599,6553,637007408,96531,71532,223,38
WA,6007,5810,5753,650988513,112046,75610,122,20
WA,6008,11335,11210,1301892414,114856,72916,103,13
WA,6009,12510,12357,1956843706,156422,64943,27,4
WA,6010,12830,12679,1837507204,143220,70865,38,6
WA,6011,6919,6822,1478047091,213621,83598,9,1
WA,6012,6320,6235,1198901216,189700,66027,13,2
WA,6014,15667,15520,1720752493,109833,66800,129,21
WA,6015,5010,4966,857124781,171083,82556,14,3
WA,6016,7468,7376,694021236,92933,67490,268,48
WA,6017,3715,3665,244816252,65899,56871,1242,274
WA,6018,28743,28478,2665332448,92730,68455,271,50
WA,6019,17607,17449,1688240995,95885,70950,230,39
WA,6020,15167,15048,1591735688,104947,66510,159,26
WA,6021,14132,13989,1126785044,79733,61158,516,113
WA,6022,3418,3397,250764489,73366,58831,780,181
WA,6023,10380,10289,895007129,86224,64608,369,69
WA,6024,9070,9002,655890072,72314,59624,833,196
WA,6025,21378,21205,1799007732,84152,63464,406,84
WA,6026,15060,14944,1163361795,77248,60426,606,135
WA,6027,29098,28818,2244899936,77150,60728,610,139
WA,6028,16578,16426,1419508850,85626,64841,375,74
WA,6029,2128,2101,267866779,125877,75459,69,7
WA,6030,26548,26275,1959627908,73815,58405,763,175
WA,6031,12663,12535,916423106,72370,60968,829,194
WA,6032,189,186,13459417,71214,54620,893,213
WA,6033,419,407,27773681,66286,50678,1210,271
WA,6034,3068,3035,227095188,74021,64769,752,171
WA,6035,7009,6930,515961964,73614,59438,770,177
WA,6036,11719,11583,860816845,73455,60000,776,180
WA,6037,2495,2458,183837430,73682,58512,766,176
WA,6038,7762,7674,585577344,75442,64347,680,158
WA,6041,972,955,68734675,70715,52620,921,219
WA,6042,50,50,2659966,53199,32436,2182,343
WA,6043,152,152,11852465,77977,47767,583,127
WA,6044,832,820,54647030,65682,48009,1257,277
WA,6050,11090,10992,1266370315,114190,68537,108,17
WA,6051,10064,9970,802317214,79722,63291,517,114
WA,6052,7884,7815,691571861,87718,67973,341,63
WA,6053,10429,10331,872004918,83613,67470,424,88
WA,6054,13278,13147,972313129,73227,61052,790,185
WA,6055,23992,23730,1840123001,76697,64296,624,143
WA,6056,26869,26594,1921204028,71503,58768,877,207
WA,6057,10945,10828,830949286,75920,62781,655,151
WA,6058,8932,8831,630501189,70589,60737,931,221
WA,6059,16259,16084,1272853129,78286,57814,573,125
WA,6060,18468,18264,1371480343,74263,60955,733,167
WA,6061,26670,26273,1543279641,57866,51280,1819,328
WA,6062,22690,22461,1505015379,66329,55063,1206,270
WA,6063,9733,9607,591349700,60757,52819,1596,308
WA,6064,18582,18363,1079484816,58093,50872,1801,327
WA,6065,44773,44336,3331395280,74406,61743,726,166
WA,6066,11811,11692,741157469,62751,54054,1458,297
WA,6067,68,68,4670400,68682,58327,1048,240
WA,6069,30746,30411,2319540276,75442,62340,679,157
WA,6070,2445,2425,237719682,97227,67595,213,36
WA,6071,2347,2322,191318788,81516,58993,476,102
WA,6072,607,602,47377178,78051,57280,582,126
WA,6073,2046,2023,151709942,74150,56539,740,169
WA,6074,682,678,49129462,72037,53866,848,201
WA,6076,14462,14336,1222344218,84521,60021,394,81
WA,6077,1018,1004,76536862,75184,50216,688,159
WA,6078,561,553,42497629,75753,54792,667,153
WA,6081,3279,3245,269922406,82319,63694,450,92
WA,6082,2194,2171,176827494,80596,62796,493,107
WA,6083,2531,2491,216483620,85533,62475,377,75
WA,6084,6232,6159,503048991,80720,63751,491,106
WA,6090,152,148,13586843,89387,71858,313,57
WA,6100,11873,11715,970249575,81719,62855,468,100
WA,6101,12205,12075,978669293,80186,65269,505,110
WA,6102,10504,10302,593858123,56536,46701,1922,333
WA,6103,8326,8233,620190166,74488,62736,722,165
WA,6104,10574,10446,768003116,72631,59565,815,192
WA,6105,11480,11336,712393010,62055,56880,1513,302
WA,6106,157,152,14079660,89679,70701,309,56
WA,6107,33787,33280,2109444567,62434,52420,1484,298
WA,6108,14905,14682,919036439,61660,52702,1534,304
WA,6109,8334,8214,499462199,59931,51167,1664,313
WA,6110,28149,27770,1856288252,65945,55841,1237,273
WA,6111,14764,14570,1035983096,70170,56764,957,227
WA,6112,46433,45839,3284158593,70729,60250,918,218
WA,6120,57,57,8237225,144513,57566,37,5
WA,6121,2148,2115,184129599,85721,62707,373,73
WA,6122,14876,14731,1153436693,77537,64709,596,133
WA,6123,1536,1521,113406440,73832,61942,761,174
WA,6124,763,753,60659047,79501,66083,525,116
WA,6125,2247,2220,186947853,83199,62762,434,90
WA,6126,149,147,9637588,64682,43381,1319,285
WA,6147,10059,9908,605004996,60146,50596,1646,312
WA,6148,12464,12297,979170382,78560,55284,563,122
WA,6149,12489,12350,1003357698,80339,58211,502,109
WA,6150,9049,8930,703667046,77762,50614,593,131
WA,6151,12215,12057,1327174775,108651,66612,137,23
WA,6152,18033,17824,1601002573,88782,62121,323,59
WA,6153,15678,15473,1793606859,114403,67671,106,15
WA,6154,7161,7099,634339005,88582,60089,329,60
WA,6155,35386,34885,2576982385,72825,56451,808,189
WA,6156,12046,11951,1249104935,103695,66697,170,29
WA,6157,9555,9491,870426864,91096,66840,294,53
WA,6158,5404,5361,611715890,113197,69560,111,18
WA,6159,2889,2854,344746015,119331,66386,87,10
WA,6160,7033,6956,607488305,86377,59062,367,68
WA,6161,144,144,9476070,65806,54017,1248,275
WA,6162,8110,8034,712376498,87839,60595,338,62
WA,6163,36988,36646,2757566769,74553,59327,714,162
WA,6164,46606,46175,3658673191,78502,65409,567,124
WA,6165,120,120,9062683,75522,71481,673,154
WA,6166,7273,7212,621468528,85449,66267,378,76
WA,6167,17841,17636,1226571704,68750,59247,1041,238
WA,6168,14332,14191,978355191,68264,56376,1064,244
WA,6169,21621,21387,1534540442,70975,56679,906,217
WA,6170,12118,11970,876301069,72314,63929,834,197
WA,6171,25320,25043,1989033267,78556,66060,565,123
WA,6172,8461,8360,607311807,71778,59167,863,204
WA,6173,8208,8134,705683354,85975,67999,370,70
WA,6174,3941,3906,303288442,76957,64302,619,141
WA,6175,2663,2638,218654163,82108,67647,456,97
WA,6176,1450,1433,116843083,80581,63451,494,108
WA,6180,4486,4435,334974626,74671,59516,710,161
WA,6181,346,344,29739347,85952,59568,371,71
WA,6207,924,916,79317407,85841,68739,372,72
WA,6208,7653,7553,561376211,73354,54785,782,183
WA,6209,1158,1146,90210696,77902,50733,586,128
WA,6210,45980,45443,3353741171,72939,53068,802,188
WA,6211,5340,5284,406701798,76161,54370,645,146
WA,6213,419,410,28253526,67431,50860,1137,257
WA,6214,485,475,34229742,70577,52558,934,222
WA,6215,2621,2591,191592630,73099,54790,796,187
WA,6218,327,324,20292345,62056,45239,1512,301
WA,6219,205,200,14102531,68793,50706,1034,235
WA,6220,3117,3083,210261823,67456,57481,1133,256
WA,6221,191,189,13211979,69173,50454,1012,233
WA,6223,145,144,9878113,68125,50881,1076,247
WA,6224,800,787,54352094,67940,54265,1086,250
WA,6225,5171,5110,362816036,70164,53190,958,228
WA,6226,650,646,55055296,84700,68196,390,80
WA,6227,546,537,41389800,75805,61194,659,152
WA,6228,106,106,6439201,60747,50677,1597,309
WA,6229,133,128,8547261,64265,53864,1357,289
WA,6230,28308,28002,2041165234,72106,55942,844,199
WA,6231,145,143,12762136,88015,58168,336,61
WA,6232,7121,7057,511300980,71802,58911,860,203
WA,6233,13297,13169,1011607416,76078,60722,649,148
WA,6236,1592,1576,133486354,83848,57277,416,85
WA,6237,1769,1744,129782412,73365,58021,781,182
WA,6239,3068,3003,196148464,63934,50323,1375,291
WA,6240,94,91,6599563,70208,42570,954,226
WA,6244,1057,1035,69704550,65946,46987,1236,272
WA,6251,244,241,17083037,70012,57618,965,230
WA,6252,83,82,4831162,58207,39239,1794,326
WA,6253,432,424,25364648,58714,40402,1759,323
WA,6254,300,292,20869961,69567,55455,989,231
WA,6255,2771,2735,180988491,65315,49004,1281,279
WA,6256,198,197,13433923,67848,48093,1089,251
WA,6258,4246,4161,244889462,57675,47921,1829,330
WA,6260,956,933,61276845,64097,46426,1366,290
WA,6262,447,439,22030932,49286,36514,2394,348
WA,6271,2300,2258,154973647,67380,53696,1144,259
WA,6275,983,964,54652424,55598,40802,2010,336
WA,6280,20001,19798,1374718710,68733,51081,1043,239
WA,6281,6397,6333,493943475,77215,52941,608,137
WA,6282,1165,1144,104570471,89760,51477,308,55
WA,6284,2073,2051,147942096,71366,52193,885,211
WA,6285,7986,7911,516850665,64720,47689,1316,284
WA,6286,809,792,49081637,60670,48079,1609,310
WA,6288,448,431,24354770,54363,40334,2100,339
WA,6290,1135,1120,61627638,54297,38668,2110,341
WA,6302,2222,2181,147496457,66380,51442,1202,269
WA,6304,979,959,67036620,68475,48679,1061,243
WA,6306,615,608,42592417,69256,55941,1007,232
WA,6308,930,910,63815543,68619,55138,1053,241
WA,6309,213,205,14498584,68068,49489,1078,248
WA,6311,351,345,20875845,59475,47980,1706,319
WA,6312,2759,2718,174351583,63194,53236,1422,294
WA,6313,119,117,8495626,71392,62264,884,210
WA,6315,1233,1219,76867860,62342,49308,1490,299
WA,6316,232,226,17002891,73288,54067,785,184
WA,6317,2496,2465,152457969,61081,52309,1573,305
WA,6318,306,299,18264608,59688,44193,1684,316
WA,6320,361,349,24040624,66595,50679,1185,265
WA,6321,307,300,13243553,43139,39169,2558,349
WA,6322,158,157,8456190,53520,41690,2167,342
WA,6323,632,620,37137476,58762,40511,1756,322
WA,6324,2335,2290,131228387,56201,46709,1952,335
WA,6326,360,350,22767375,63243,47990,1414,293
WA,6327,150,147,8976373,59842,41305,1672,315
WA,6328,283,278,16795497,59348,45761,1719,320
WA,6330,23791,23529,1493120375,62760,50158,1457,296
WA,6331,229,227,18571089,81096,52831,483,105
WA,6332,90,89,5978143,66424,54448,1198,268
WA,6333,4002,3949,225370375,56314,41153,1938,334
WA,6335,504,498,39710520,78791,59515,546,120
WA,6336,217,209,11337719,52248,45939,2236,344
WA,6337,382,369,31000982,81154,58326,481,104
WA,6338,541,530,41392586,76511,50670,632,145
WA,6341,171,158,11152366,65219,54189,1289,281
WA,6343,155,148,13083077,84407,60068,400,82
WA,6346,499,494,44571161,89321,69830,315,58
WA,6348,651,644,54944824,84401,64036,402,83
WA,6350,252,243,18779051,74520,62147,717,163
WA,6352,117,113,8894339,76020,47788,652,149
WA,6353,599,588,46648238,77877,63676,588,129
WA,6355,351,343,39455697,112409,78845,119,19
WA,6356,87,82,8243616,94754,64603,244,43
WA,6357,54,51,4135665,76586,60720,631,144
WA,6358,63,59,6461520,102564,63618,176,31
WA,6359,310,309,32463760,104722,64543,162,27
WA,6361,81,79,6654548,82155,51280,453,94
WA,6363,56,56,3818465,68187,51037,1071,246
WA,6365,356,355,31169479,87555,68906,346,65
WA,6367,198,191,15635205,78966,61457,537,118
WA,6369,462,448,36866796,79798,58993,514,112
WA,6370,312,305,22180323,71091,53176,901,216
WA,6372,75,72,4823798,64317,45060,1353,288
WA,6375,640,638,49387025,77167,61324,609,138
WA,6383,572,566,41425458,72422,54185,825,193
WA,6386,61,61,5845921,95835,66884,231,40
WA,6390,1039,1016,89900558,86526,71348,364,67
WA,6391,654,648,48111183,73565,57357,772,178
WA,6392,343,338,27465460,80074,59247,509,111
WA,6393,62,59,3156453,50911,53241,2328,346
WA,6394,195,188,11437879,58656,46451,1766,324
WA,6395,1328,1305,86275451,64966,54698,1303,283
WA,6396,240,237,13621926,56758,48601,1903,332
WA,6398,353,345,18347108,51975,35827,2262,345
WA,6401,4372,4316,291952997,66778,53968,1180,264
WA,6403,133,131,7678872,57736,43607,1825,329
WA,6405,212,206,14580907,68778,53760,1037,237
WA,6407,591,584,44025608,74493,62307,721,164
WA,6409,271,270,21035487,77622,58486,595,132
WA,6410,590,583,39783980,67430,53651,1138,258
WA,6411,85,84,8103187,95332,71889,238,42
WA,6415,1695,1665,122121545,72048,58774,847,200
WA,6418,448,441,36796971,82136,59280,454,95
WA,6420,71,69,3516006,49521,61742,2383,347
WA,6421,112,112,9493542,84764,69020,388,79
WA,6423,88,86,5956013,67682,49202,1111,253
WA,6425,78,78,6138656,78701,62939,550,121
WA,6426,443,437,31692948,71542,58580,875,206
WA,6429,447,437,32542378,72802,58831,809,190
WA,6430,14432,14319,1356735152,94009,80883,253,46
WA,6431,88,87,5894972,66988,52591,1165,262
WA,6432,4262,4224,348937552,81872,69711,463,99
WA,6433,125,125,12410461,99284,81198,200,32
WA,6436,67,66,4787665,71458,68783,881,208
WA,6437,285,284,29381962,103095,101267,172,30
WA,6438,322,316,21965311,68215,61873,1069,245
WA,6440,212,208,13891795,65527,60002,1264,278
WA,6442,1284,1268,118525526,92310,80736,277,51
WA,6443,389,386,23196813,59632,52132,1690,317
WA,6445,140,133,13673710,97669,59037,208,35
WA,6446,103,99,9690111,94079,72324,252,45
WA,6447,107,105,10235644,95660,71849,235,41
WA,6448,205,200,14066000,68615,60268,1054,242
WA,6450,8662,8560,636725090,73508,57248,774,179
WA,6460,437,432,30796169,70472,58837,939,223
WA,6461,375,366,31308702,83490,60441,428,89
WA,6466,55,53,4516648,82121,67443,455,96
WA,6468,183,179,20964260,114559,77521,105,14
WA,6472,134,134,9697065,72366,58648,830,195
WA,6475,231,223,17112234,74079,53418,747,170
WA,6477,150,144,11567391,77116,66605,613,140
WA,6479,378,370,30966650,81922,64550,461,98
WA,6485,278,272,23279728,83740,59511,420,87
WA,6488,105,103,7380173,70287,56287,949,225
WA,6490,125,123,8452718,67622,52774,1115,254
WA,6501,657,650,46938548,71444,59592,882,209
WA,6502,844,833,55122018,65310,52590,1282,280
WA,6503,1582,1560,96398022,60934,48860,1584,306
WA,6504,96,95,8918770,92904,56596,269,49
WA,6505,89,84,4915075,55226,38722,2039,338
WA,6506,57,57,3390887,59489,53773,1704,318
WA,6507,372,362,31753797,85360,59547,379,77
WA,6509,97,97,8124743,83760,61007,418,86
WA,6510,1248,1227,84555758,67753,55041,1100,252
WA,6511,344,340,22617760,65749,49966,1250,276
WA,6512,73,72,6394167,87591,48337,344,64
WA,6513,109,108,8296284,76113,56245,647,147
WA,6514,398,392,26501854,66588,51360,1186,266
WA,6515,219,213,18173587,82984,55457,438,91
WA,6516,1420,1401,95615399,67335,46875,1149,260
WA,6517,271,267,17069255,62986,49670,1439,295
WA,6518,145,144,9328499,64334,43137,1351,287
WA,6519,311,302,20859607,67073,51838,1159,261
WA,6521,277,262,17262610,62320,51545,1494,300
WA,6522,303,292,28340914,93534,71511,259,47
WA,6525,2223,2196,162606022,73147,53855,793,186
WA,6528,285,276,22669329,79542,53544,523,115
WA,6530,20655,20460,1477995282,71556,57493,874,205
WA,6531,261,256,19621509,75178,57079,690,160
WA,6532,4034,3993,317910279,78808,63106,545,119
WA,6535,860,837,58512994,68038,49358,1080,249
WA,6536,940,926,56853191,60482,45930,1622,311
WA,6537,569,564,34083185,59900,50034,1668,314
WA,6556,1368,1357,103969770,76001,60207,653,150
WA,6558,513,502,36488000,71127,60222,898,214
WA,6560,809,789,54032148,66789,61290,1178,263
WA,6562,862,852,62004163,71931,60819,856,202
WA,6564,216,214,17169460,79488,65677,526,117
WA,6566,2219,2181,161371711,72723,51740,812,191
WA,6567,196,188,12766679,65136,49719,1293,282
WA,6568,135,133,9532263,70609,53274,928,220
WA,6569,208,206,14787316,71093,53547,900,215
WA,6571,69,68,5675614,82255,78543,452,93
WA,6575,111,110,7636959,68801,50458,1032,234
WA,6603,695,690,52441303,75455,60913,678,156
WA,6606,136,135,10519384,77348,56727,603,134
WA,6608,86,85,6641919,77232,68469,607,136
WA,6609,637,631,51736096,81218,63004,478,103
WA,6612,131,128,11170808,85273,51742,380,78
WA,6620,182,178,12972522,71278,58234,890,212
WA,6623,362,354,27843272,76915,60544,622,142
WA,6630,287,280,20127404,70130,56310,959,229
WA,6635,73,72,4644768,63627,49863,1392,292
WA,6638,233,228,16028525,68792,57776,1035,236
WA,6640,103,100,9749677,94657,45735,245,44
WA,6642,390,385,24143655,61907,54273,1521,303
WA,6646,136,133,8004573,58857,48421,1755,321
WA,6701,2965,2929,191720997,64661,53122,1320,286
WA,6705,54,53,4406599,81604,69815,472,101
WA,6707,2546,2536,187977437,73832,50854,760,173
WA,6710,527,526,52074748,98814,85605,202,33
WA,6713,792,786,94584815,119425,100777,86,9
WA,6714,10786,10704,1143499693,106017,91208,151,24
WA,6716,377,374,44821274,118889,141527,90,11
WA,6718,292,286,17097411,58553,45956,1775,325
